case_id,target_pool,program_text,operation_count,tide_phase,reef_zone,moon_window,spore_mass,branch_pct,plate_pct,free_pct,count_drift,count_splice,count_settle,count_graze,count_mutate,count_pulse,count_bleach,count_limit,operation_bin_private,mass_bin_private,structure_private
rsp_f7ecc86ea55638,P4,SEED P4 FREE 30; SEED P3 FREE 22; SEED P2 PLATE 15; SEED P5 FREE 15; PULSE P1 FREE 7 0.20; SPLICE P3 P1 P4 6 0.60 0.05; SPLICE P1 P0 P4 10 0.25 0.10; DRIFT P0 P0 16 0.04; DRIFT P4 P1 16 0.04; PULSE P0 PLATE 4 0.12; PULSE P4 SILT 7 0.12; MUTATE P3 0.03 0.11; DRIFT P1 P0 3 0.09; PULSE P4 SILT 10 0.06; GRAZE P0 0.12 0.10; SPLICE P4 P5 P3 6 0.40 0.10; LIMIT P2 52; MUTATE P2 0.13 0.02; GRAZE P5 0.05 0.10; SPLICE P4 P5 P4 20 0.40 0.05; SPLICE P5 P4 P0 14 0.60 0.10; DRIFT P0 P2 8 0.14; PULSE P1 SILT 7 0.12; MUTATE P2 0.07 0.06; PULSE P2 BRANCH 4 0.06; BLEACH P4 0.16 0.00; DRIFT P3 P5 5 0.09; BLEACH P5 0.16 0.00; SETTLE P2 0.30; PULSE P3 BRANCH 14 0.20; BLEACH P1 0.16 0.13; PULSE P2 FREE 10 0.20; DRIFT P5 P4 12 0.09; SETTLE P2 0.04; SPLICE P4 P4 P2 10 0.25 0.10; MUTATE P2 0.20 0.02; SPLICE P4 P5 P0 14 0.40 0.05,37,flood,fore_reef,new_moon,0.0,0.0,0.0,0.0,6,7,2,2,4,8,3,1,long,empty,pulse
rsp_e5e002248b99b5,P5,SEED P5 PLATE 30; SEED P3 FREE 22; SEED P0 PLATE 11; BLEACH P3 0.04 0.06; SPLICE P5 P2 P0 6 0.25 0.00; PULSE P0 FREE 4 0.02; LIMIT P0 36; PULSE P4 SILT 4 0.06; LIMIT P0 52; GRAZE P0 0.00 0.00; DRIFT P2 P1 8 0.09; DRIFT P3 P5 12 0.14; MUTATE P4 0.03 0.17; SPLICE P5 P1 P0 14 0.25 0.05; DRIFT P0 P1 8 0.14; BLEACH P1 0.16 0.13; MUTATE P1 0.07 0.06; DRIFT P1 P2 16 0.14; DRIFT P3 P1 5 0.09; MUTATE P5 0.03 0.17; MUTATE P1 0.20 0.17; SPLICE P0 P1 P0 10 0.25 0.10; MUTATE P4 0.20 0.06; SPLICE P0 P0 P1 14 0.40 0.05; DRIFT P3 P1 12 0.09; BLEACH P5 0.00 0.24; DRIFT P5 P2 16 0.14; SPLICE P1 P0 P5 6 0.40 0.05; PULSE P0 SILT 10 0.02; SPLICE P1 P1 P4 10 0.75 0.00,30,ebb,crest,full_moon,9.492899,4.584101,24.391903,71.023996,7,6,0,1,5,3,3,2,medium,low,pulse
rsp_fb65db4f2b9e88,P2,SEED P5 BRANCH 7; SEED P3 FREE 7; BLEACH P2 0.00 0.24; SPLICE P5 P0 P2 14 0.25 0.05; SPLICE P0 P4 P1 14 0.40 0.00; PULSE P3 PLATE 4 0.02; SPLICE P3 P2 P1 14 0.75 0.00; SPLICE P1 P4 P1 14 0.40 0.05; PULSE P1 FREE 10 0.02; DRIFT P4 P0 8 0.04; DRIFT P2 P5 3 0.00; GRAZE P0 0.12 0.04; DRIFT P0 P2 3 0.04; GRAZE P5 0.00 0.18; PULSE P4 PLATE 14 0.02; GRAZE P3 0.05 0.00; PULSE P2 PLATE 7 0.12; SETTLE P5 0.04; SPLICE P1 P1 P2 14 0.60 0.00; SETTLE P1 0.18; BLEACH P2 0.00 0.24; DRIFT P1 P2 16 0.14; PULSE P4 BRANCH 10 0.20; DRIFT P5 P5 16 0.14; GRAZE P5 0.00 0.04; GRAZE P4 0.05 0.18; SETTLE P2 0.10,27,ebb,fore_reef,full_moon,13.933079,5.606661,27.920432,66.472907,5,5,3,5,0,5,2,0,medium,mid,pulse
rsp_764a5be7248eca,P3,SEED P3 PLATE 7; SEED P2 FREE 15; SEED P5 FREE 30; MUTATE P2 0.20 0.02; DRIFT P5 P4 5 0.00; DRIFT P3 P2 12 0.09; MUTATE P4 0.13 0.06; SPLICE P2 P4 P0 20 0.25 0.10; PULSE P0 SILT 10 0.02; DRIFT P2 P0 8 0.04; SPLICE P5 P0 P4 20 0.60 0.00; MUTATE P3 0.03 0.11; MUTATE P1 0.07 0.02; DRIFT P0 P4 16 0.14; DRIFT P4 P3 3 0.09; PULSE P4 BRANCH 14 0.20; DRIFT P3 P2 5 0.09; MUTATE P2 0.13 0.17; SETTLE P2 0.04; GRAZE P1 0.12 0.00; BLEACH P1 0.09 0.06; SETTLE P2 0.18; DRIFT P5 P2 16 0.14; PULSE P2 SILT 10 0.12; BLEACH P0 0.16 0.24; BLEACH P2 0.09 0.24; GRAZE P5 0.05 0.00; LIMIT P4 26; DRIFT P2 P0 5 0.00; MUTATE P4 0.13 0.11; MUTATE P4 0.03 0.11; DRIFT P0 P4 16 0.00; GRAZE P0 0.05 0.00; BLEACH P5 0.00 0.13; SPLICE P4 P3 P2 6 0.60 0.10; SPLICE P2 P0 P4 14 0.75 0.05; MUTATE P1 0.20 0.11; GRAZE P4 0.12 0.04; SPLICE P3 P5 P4 10 0.75 0.05,39,ebb,fore_reef,quarter,1.056,0.0,0.0,0.0,9,5,2,4,8,3,4,1,long,low,pulse
rsp_f7078adde2a340,P5,SEED P2 FREE 30; SEED P1 FREE 7; SEED P4 PLATE 15; BLEACH P5 0.09 0.06; MUTATE P2 0.03 0.06; BLEACH P2 0.16 0.06; PULSE P5 SILT 7 0.20; DRIFT P4 P1 12 0.04; DRIFT P1 P4 5 0.04; SETTLE P5 0.18; SPLICE P2 P5 P1 6 0.25 0.10; GRAZE P4 0.00 0.18; SETTLE P5 0.10; DRIFT P5 P3 3 0.14; LIMIT P3 36; GRAZE P2 0.05 0.04; SETTLE P3 0.10; MUTATE P5 0.20 0.11; DRIFT P1 P1 5 0.00; GRAZE P5 0.00 0.00; MUTATE P4 0.20 0.17; LIMIT P4 18; SPLICE P2 P0 P5 6 0.60 0.00; PULSE P3 SILT 4 0.12; DRIFT P3 P3 5 0.14; GRAZE P0 0.05 0.10; SPLICE P3 P1 P2 14 0.60 0.00,27,ebb,crest,new_moon,0.874243,5.267402,3.150401,91.582197,5,3,3,4,3,2,2,2,medium,empty,splice
rsp_4674cd56fa5791,P1,SEED P5 PLATE 30; SEED P0 FREE 30; SEED P4 FREE 30; DRIFT P0 P2 5 0.00; PULSE P4 SILT 7 0.06; PULSE P3 PLATE 10 0.06; GRAZE P0 0.12 0.00; PULSE P0 PLATE 4 0.06; PULSE P3 FREE 7 0.20; SETTLE P3 0.18; SETTLE P3 0.18; SETTLE P5 0.04; MUTATE P5 0.07 0.06; DRIFT P5 P0 8 0.14; PULSE P3 PLATE 14 0.02; PULSE P5 FREE 4 0.20; DRIFT P5 P4 5 0.00; SETTLE P2 0.10; SPLICE P2 P1 P3 20 0.75 0.00; PULSE P4 BRANCH 10 0.06; DRIFT P5 P1 5 0.09; BLEACH P3 0.00 0.00; SETTLE P0 0.10; DRIFT P4 P4 16 0.00; DRIFT P1 P3 5 0.00; BLEACH P5 0.09 0.24; PULSE P2 BRANCH 4 0.12; GRAZE P3 0.05 0.04; GRAZE P2 0.12 0.18; DRIFT P4 P2 5 0.04; DRIFT P4 P4 12 0.09; SETTLE P4 0.04; MUTATE P1 0.03 0.17; DRIFT P1 P2 16 0.09; SPLICE P2 P4 P5 14 0.60 0.00,35,slack,fore_reef,full_moon,4.08,0.0,0.0,0.0,9,2,6,3,2,8,2,0,medium,low,pulse
rsp_e413b56ca0369a,P3,SEED P2 BRANCH 7; SEED P0 PLATE 11; SPLICE P0 P1 P5 20 0.75 0.05; BLEACH P4 0.09 0.13; LIMIT P4 36; SPLICE P5 P1 P5 10 0.75 0.10; GRAZE P1 0.00 0.10; SETTLE P2 0.18; LIMIT P0 52; BLEACH P4 0.16 0.06; GRAZE P4 0.05 0.18; LIMIT P0 18; DRIFT P5 P4 8 0.09; PULSE P1 FREE 10 0.12; SETTLE P1 0.04; DRIFT P4 P1 5 0.09; GRAZE P5 0.12 0.00; DRIFT P2 P1 5 0.14; DRIFT P2 P4 5 0.00; MUTATE P4 0.20 0.06; PULSE P5 SILT 14 0.06; PULSE P5 FREE 14 0.12; PULSE P4 PLATE 10 0.02; PULSE P1 BRANCH 10 0.06; DRIFT P1 P1 12 0.00; GRAZE P2 0.22 0.00; SETTLE P1 0.10; GRAZE P5 0.22 0.10; PULSE P2 FREE 10 0.12; BLEACH P3 0.00 0.06; GRAZE P4 0.05 0.18; MUTATE P1 0.13 0.17; GRAZE P1 0.05 0.00; BLEACH P4 0.04 0.24,34,flood,fore_reef,new_moon,0.0,0.0,0.0,0.0,5,2,3,7,2,6,4,3,medium,empty,pulse
rsp_ec78e5f3b3263b,P0,SEED P0 FREE 7; SEED P5 BRANCH 11; SEED P4 FREE 30; SPLICE P5 P3 P2 10 0.40 0.05; SETTLE P0 0.30; BLEACH P1 0.00 0.24; BLEACH P1 0.04 0.13; PULSE P0 BRANCH 7 0.02; DRIFT P3 P3 3 0.04; LIMIT P3 26; PULSE P3 BRANCH 7 0.12; SETTLE P2 0.10; MUTATE P3 0.20 0.11; DRIFT P5 P5 12 0.00; MUTATE P4 0.13 0.17; BLEACH P5 0.09 0.06; BLEACH P1 0.00 0.24; SETTLE P5 0.04; DRIFT P5 P5 12 0.04; MUTATE P3 0.20 0.02; PULSE P2 PLATE 4 0.02; DRIFT P2 P1 5 0.14; PULSE P2 FREE 14 0.06; DRIFT P2 P3 5 0.00; BLEACH P3 0.00 0.00; DRIFT P5 P5 12 0.04,26,flood,crest,full_moon,13.016666,76.444656,3.904385,19.650959,6,1,3,0,3,4,5,1,short,mid,pulse
rsp_4531ea2e46d0a5,P4,SEED P4 BRANCH 30; SEED P1 FREE 30; SEED P5 FREE 7; GRAZE P0 0.05 0.10; PULSE P1 BRANCH 10 0.12; DRIFT P1 P5 8 0.14; BLEACH P2 0.04 0.13; PULSE P3 BRANCH 4 0.12; BLEACH P4 0.09 0.00; LIMIT P1 26; MUTATE P1 0.20 0.06; SETTLE P4 0.30; LIMIT P0 52; GRAZE P2 0.22 0.04; SPLICE P5 P5 P3 6 0.40 0.10; DRIFT P4 P4 5 0.09; DRIFT P4 P3 5 0.00; DRIFT P3 P5 8 0.04; SPLICE P5 P3 P2 14 0.75 0.00; DRIFT P1 P0 8 0.00; SETTLE P4 0.10; LIMIT P4 36; SPLICE P3 P5 P1 14 0.25 0.05; LIMIT P4 36; PULSE P3 SILT 14 0.02; DRIFT P3 P0 8 0.14; SPLICE P1 P2 P1 20 0.75 0.00; SPLICE P0 P4 P3 10 0.60 0.05; SETTLE P1 0.10; GRAZE P4 0.12 0.04; GRAZE P0 0.12 0.04; BLEACH P3 0.16 0.24; MUTATE P5 0.07 0.06; BLEACH P3 0.16 0.24; DRIFT P2 P0 8 0.09,35,flood,lagoon,new_moon,24.261469,33.602369,6.643655,59.753976,7,5,3,4,2,3,4,4,medium,mid,pulse
rsp_280d0876328771,P3,SEED P1 FREE 22; SEED P5 FREE 30; SEED P4 BRANCH 7; SEED P3 PLATE 30; SPLICE P3 P3 P2 14 0.25 0.00; PULSE P1 PLATE 14 0.06; BLEACH P0 0.09 0.06; DRIFT P3 P0 12 0.04; DRIFT P1 P3 12 0.00; PULSE P5 FREE 7 0.20; DRIFT P0 P1 3 0.14; SPLICE P4 P2 P1 20 0.75 0.05; MUTATE P1 0.13 0.02; PULSE P4 BRANCH 4 0.06; GRAZE P1 0.05 0.04; SPLICE P1 P2 P3 10 0.40 0.00; GRAZE P5 0.12 0.10; DRIFT P0 P0 8 0.09; SPLICE P2 P0 P2 14 0.25 0.05; DRIFT P5 P3 8 0.14; SETTLE P2 0.30; DRIFT P0 P3 5 0.14; DRIFT P3 P2 8 0.14; SETTLE P5 0.04; SETTLE P5 0.04; PULSE P1 PLATE 7 0.12; SPLICE P1 P3 P5 14 0.60 0.10; PULSE P0 PLATE 10 0.06; MUTATE P3 0.20 0.02; PULSE P0 FREE 4 0.12; GRAZE P2 0.00 0.04; BLEACH P5 0.09 0.00; MUTATE P4 0.13 0.06; PULSE P4 PLATE 4 0.20; SPLICE P4 P0 P1 6 0.60 0.10; SPLICE P3 P1 P0 6 0.40 0.05; DRIFT P5 P1 16 0.00,37,ebb,crest,quarter,17.979108,9.356148,53.220758,37.423094,8,7,3,3,3,7,2,0,long,mid,pulse
rsp_2c1069768c35a0,P1,SEED P2 FREE 7; SEED P1 BRANCH 15; SEED P0 FREE 30; SEED P3 PLATE 22; GRAZE P5 0.00 0.04; PULSE P1 SILT 10 0.06; GRAZE P5 0.05 0.18; PULSE P2 BRANCH 14 0.20; PULSE P1 PLATE 14 0.02; PULSE P2 BRANCH 14 0.12; BLEACH P0 0.00 0.06; SPLICE P2 P3 P4 14 0.60 0.00; SETTLE P0 0.18; SETTLE P2 0.10; SETTLE P0 0.18; PULSE P3 BRANCH 4 0.12; SETTLE P3 0.30; DRIFT P0 P5 16 0.14; DRIFT P2 P0 5 0.00; GRAZE P1 0.12 0.04; SETTLE P5 0.18; DRIFT P3 P0 8 0.04; MUTATE P5 0.07 0.17; GRAZE P0 0.22 0.04; MUTATE P1 0.13 0.17; SPLICE P5 P2 P1 14 0.60 0.05; MUTATE P1 0.03 0.06; DRIFT P2 P3 16 0.09; PULSE P5 PLATE 10 0.02; DRIFT P1 P5 16 0.09; SETTLE P3 0.10; MUTATE P3 0.07 0.02; BLEACH P2 0.09 0.24; GRAZE P4 0.05 0.10,34,flood,lagoon,quarter,5.575137,2.838572,45.204492,51.956936,5,2,6,5,4,6,2,0,medium,low,pulse
rsp_bfe0ba137c86ca,P2,SEED P1 PLATE 11; SEED P5 FREE 15; DRIFT P1 P1 16 0.04; MUTATE P4 0.07 0.17; SPLICE P5 P3 P5 14 0.25 0.10; PULSE P4 PLATE 10 0.20; SPLICE P3 P5 P1 10 0.40 0.00; MUTATE P4 0.07 0.02; SETTLE P4 0.04; MUTATE P2 0.03 0.06; BLEACH P4 0.09 0.24; LIMIT P0 52; MUTATE P4 0.03 0.02; GRAZE P4 0.00 0.18; BLEACH P2 0.04 0.06; DRIFT P5 P3 12 0.00; PULSE P3 BRANCH 4 0.12; DRIFT P3 P1 12 0.04; DRIFT P1 P4 5 0.09; DRIFT P4 P2 8 0.04; BLEACH P1 0.09 0.06; SPLICE P4 P2 P0 10 0.40 0.00; DRIFT P2 P1 5 0.00; LIMIT P0 26; DRIFT P0 P4 8 0.14; DRIFT P2 P1 3 0.14; MUTATE P4 0.13 0.02; SETTLE P1 0.04; DRIFT P4 P2 3 0.04; PULSE P0 BRANCH 4 0.12; SETTLE P1 0.10; PULSE P5 BRANCH 4 0.02; PULSE P1 SILT 14 0.12; GRAZE P3 0.22 0.18; PULSE P3 BRANCH 7 0.12; SPLICE P2 P3 P2 10 0.40 0.05; DRIFT P1 P2 8 0.04,37,ebb,crest,full_moon,10.400443,9.141628,26.525876,64.332496,10,4,3,2,5,6,3,2,long,low,pulse
rsp_eccf28e7c2adf2,P3,SEED P4 PLATE 7; SEED P2 FREE 11; SPLICE P4 P1 P0 10 0.75 0.05; DRIFT P1 P1 16 0.09; DRIFT P0 P3 5 0.04; MUTATE P1 0.03 0.06; DRIFT P3 P2 3 0.00; SETTLE P1 0.10; MUTATE P5 0.03 0.02; LIMIT P1 52; GRAZE P1 0.00 0.10; BLEACH P1 0.16 0.13; MUTATE P1 0.03 0.02; DRIFT P1 P4 12 0.04; GRAZE P1 0.05 0.18; DRIFT P4 P0 3 0.09; BLEACH P5 0.16 0.00; DRIFT P2 P3 8 0.14; SPLICE P0 P3 P0 10 0.60 0.05; GRAZE P5 0.05 0.10; GRAZE P5 0.00 0.10; PULSE P2 FREE 10 0.12; PULSE P1 BRANCH 14 0.12; SETTLE P2 0.04; BLEACH P5 0.09 0.13; MUTATE P4 0.03 0.06; DRIFT P2 P4 5 0.04; PULSE P2 SILT 7 0.12; DRIFT P0 P4 8 0.09; PULSE P0 BRANCH 10 0.06; DRIFT P0 P2 5 0.14; SETTLE P3 0.10,32,ebb,crest,quarter,7.745069,4.670827,13.284509,82.044665,9,2,3,4,4,4,3,1,medium,low,pulse
rsp_7c5f2fe09d3330,P1,SEED P4 FREE 22; SEED P3 BRANCH 7; SEED P2 PLATE 7; SEED P1 FREE 15; LIMIT P2 52; DRIFT P4 P1 8 0.00; DRIFT P3 P1 5 0.14; SPLICE P3 P0 P3 20 0.75 0.00; BLEACH P2 0.00 0.13; PULSE P1 SILT 10 0.02; PULSE P4 PLATE 10 0.20; DRIFT P4 P5 5 0.04; PULSE P5 SILT 14 0.02; SPLICE P5 P0 P5 14 0.25 0.00; SPLICE P0 P0 P1 6 0.40 0.10; PULSE P3 FREE 7 0.06; PULSE P4 PLATE 7 0.20; MUTATE P0 0.03 0.06; SETTLE P1 0.10; SPLICE P0 P0 P4 14 0.25 0.10; PULSE P4 SILT 7 0.20; SETTLE P2 0.10; BLEACH P1 0.16 0.24; PULSE P2 BRANCH 7 0.02; PULSE P5 FREE 10 0.06; SPLICE P0 P3 P1 6 0.40 0.05; MUTATE P2 0.13 0.06; MUTATE P0 0.07 0.02; DRIFT P1 P5 16 0.14; DRIFT P4 P3 16 0.14; LIMIT P0 36; DRIFT P2 P4 5 0.14; SPLICE P2 P3 P1 14 0.75 0.00; SPLICE P4 P1 P4 6 0.75 0.05; GRAZE P3 0.22 0.10; PULSE P1 BRANCH 14 0.12; GRAZE P3 0.12 0.10; MUTATE P5 0.13 0.02; DRIFT P3 P0 12 0.04,39,slack,crest,quarter,13.923756,88.610651,3.618186,7.771164,7,7,2,2,4,9,2,2,long,mid,pulse
rsp_c6af1a2d9447a5,P2,SEED P3 BRANCH 30; SEED P0 PLATE 11; PULSE P0 BRANCH 4 0.20; SETTLE P0 0.18; DRIFT P0 P3 8 0.14; DRIFT P3 P0 8 0.04; DRIFT P0 P5 3 0.09; DRIFT P3 P5 8 0.04; LIMIT P1 52; LIMIT P5 18; DRIFT P5 P1 16 0.04; DRIFT P0 P3 8 0.09; BLEACH P2 0.04 0.06; SPLICE P1 P4 P1 20 0.25 0.00; SETTLE P4 0.30; DRIFT P1 P5 12 0.14; SETTLE P4 0.10; SPLICE P3 P2 P1 10 0.75 0.00; MUTATE P4 0.20 0.11; DRIFT P3 P5 3 0.04; DRIFT P4 P3 5 0.00; SETTLE P2 0.10; DRIFT P3 P1 8 0.14; DRIFT P2 P1 8 0.14; GRAZE P2 0.00 0.04; DRIFT P1 P1 12 0.09; SPLICE P1 P1 P2 10 0.75 0.00; GRAZE P3 0.12 0.04; SPLICE P2 P2 P3 20 0.60 0.05; SETTLE P1 0.18; PULSE P4 PLATE 14 0.02,31,slack,lagoon,full_moon,4.148192,77.788395,12.148848,10.062757,12,4,5,2,1,2,1,2,medium,low,splice
rsp_d8a8db1a1913ec,P5,SEED P5 BRANCH 22; SEED P2 PLATE 30; SEED P4 BRANCH 22; SEED P3 PLATE 11; PULSE P2 FREE 4 0.20; SPLICE P4 P5 P0 10 0.75 0.05; DRIFT P4 P3 3 0.09; GRAZE P3 0.22 0.04; SPLICE P4 P2 P4 6 0.75 0.00; MUTATE P4 0.07 0.17; PULSE P0 BRANCH 7 0.02; DRIFT P3 P3 3 0.00; PULSE P1 PLATE 10 0.20; SETTLE P4 0.04; PULSE P3 BRANCH 14 0.06; DRIFT P5 P5 8 0.09; PULSE P5 FREE 14 0.12; SPLICE P0 P3 P4 14 0.75 0.00; SPLICE P5 P1 P0 20 0.40 0.10; PULSE P2 BRANCH 4 0.12; DRIFT P0 P4 3 0.00; MUTATE P2 0.20 0.06; BLEACH P5 0.16 0.13; MUTATE P1 0.03 0.02; MUTATE P5 0.20 0.17; PULSE P2 BRANCH 10 0.06; SPLICE P3 P2 P1 20 0.40 0.05; DRIFT P4 P1 3 0.00; SPLICE P1 P4 P0 10 0.60 0.05,29,ebb,lagoon,quarter,0.78144,0.0,0.0,100.0,5,6,1,1,4,7,1,0,medium,empty,pulse
rsp_d6749b00441559,P2,SEED P4 PLATE 30; SEED P3 PLATE 7; DRIFT P3 P2 12 0.00; PULSE P4 FREE 10 0.20; DRIFT P2 P0 12 0.09; SETTLE P0 0.18; DRIFT P0 P2 8 0.14; SPLICE P4 P3 P2 10 0.75 0.00; DRIFT P4 P3 5 0.09; SPLICE P3 P5 P4 6 0.75 0.10; SPLICE P2 P1 P4 20 0.60 0.00; BLEACH P5 0.16 0.06; SETTLE P4 0.18; SETTLE P5 0.30; DRIFT P4 P0 12 0.14; LIMIT P0 26; DRIFT P1 P4 3 0.14; SETTLE P5 0.18; GRAZE P1 0.00 0.04; SETTLE P0 0.10; DRIFT P4 P2 12 0.04; PULSE P5 SILT 7 0.20; SETTLE P3 0.30; SPLICE P0 P4 P5 6 0.40 0.00; PULSE P1 PLATE 4 0.02; SETTLE P4 0.04; SETTLE P2 0.18; DRIFT P1 P5 3 0.00; GRAZE P1 0.05 0.10; SPLICE P1 P1 P2 10 0.60 0.05,30,slack,lagoon,full_moon,6.174577,3.906529,79.133168,16.960304,8,5,8,2,0,3,1,1,medium,low,pulse
rsp_296c1ad07f997a,P0,SEED P3 FREE 15; SEED P4 BRANCH 7; SEED P5 BRANCH 30; DRIFT P5 P3 8 0.04; SPLICE P4 P2 P0 14 0.40 0.00; SPLICE P5 P0 P3 20 0.75 0.10; SETTLE P0 0.10; SPLICE P5 P4 P5 10 0.40 0.10; MUTATE P0 0.13 0.06; SETTLE P2 0.04; BLEACH P4 0.16 0.00; BLEACH P1 0.04 0.13; BLEACH P2 0.16 0.00; GRAZE P5 0.00 0.18; SPLICE P4 P5 P4 20 0.60 0.05; DRIFT P2 P5 12 0.00; DRIFT P5 P2 8 0.04; DRIFT P0 P2 8 0.14; MUTATE P3 0.07 0.17; MUTATE P3 0.20 0.02; DRIFT P0 P0 8 0.09; LIMIT P1 18; BLEACH P0 0.00 0.00; DRIFT P3 P4 12 0.00; DRIFT P2 P2 16 0.04; DRIFT P4 P1 5 0.14,26,slack,lagoon,new_moon,5.152465,65.22362,20.917899,13.858481,8,4,2,1,3,0,4,1,short,low,bleach
rsp_b02428fb8f1d72,P3,SEED P1 PLATE 30; SEED P0 PLATE 7; SEED P3 BRANCH 22; SEED P2 BRANCH 7; BLEACH P1 0.04 0.06; SETTLE P2 0.04; GRAZE P3 0.22 0.10; LIMIT P0 36; SPLICE P2 P4 P1 6 0.75 0.00; GRAZE P0 0.22 0.10; GRAZE P0 0.12 0.18; DRIFT P4 P0 12 0.14; MUTATE P2 0.03 0.11; MUTATE P4 0.20 0.02; DRIFT P0 P2 16 0.04; MUTATE P2 0.13 0.11; PULSE P3 FREE 10 0.20; SPLICE P1 P1 P5 20 0.75 0.00; SETTLE P5 0.18; DRIFT P2 P2 16 0.04; SPLICE P2 P2 P0 20 0.75 0.05; BLEACH P3 0.00 0.24; MUTATE P0 0.03 0.06; PULSE P5 SILT 14 0.20,24,flood,fore_reef,quarter,14.091136,8.378255,2.783548,88.838196,3,3,2,3,4,2,2,1,short,mid,splice
rsp_15d508bc3012d2,P2,SEED P4 FREE 30; SEED P1 FREE 22; MUTATE P3 0.13 0.11; BLEACH P2 0.00 0.24; DRIFT P1 P2 16 0.00; DRIFT P1 P4 16 0.09; PULSE P3 FREE 14 0.02; SPLICE P4 P5 P0 6 0.75 0.05; DRIFT P3 P0 5 0.04; DRIFT P3 P2 8 0.14; GRAZE P4 0.22 0.18; DRIFT P2 P5 16 0.04; DRIFT P5 P4 3 0.14; PULSE P3 BRANCH 10 0.12; SETTLE P4 0.30; SPLICE P2 P0 P3 14 0.25 0.05; BLEACH P0 0.09 0.13; GRAZE P1 0.05 0.00; BLEACH P5 0.16 0.06; SPLICE P4 P2 P1 20 0.75 0.10; BLEACH P0 0.00 0.13; GRAZE P2 0.05 0.00; SPLICE P2 P5 P2 20 0.60 0.00; SPLICE P3 P4 P1 20 0.40 0.05; DRIFT P5 P3 3 0.09; SETTLE P0 0.18; SETTLE P1 0.30; SPLICE P2 P2 P0 6 0.75 0.05; MUTATE P4 0.13 0.02; SPLICE P4 P4 P2 20 0.25 0.00; SETTLE P4 0.04; SETTLE P4 0.30; DRIFT P4 P5 8 0.09,33,slack,fore_reef,full_moon,10.800805,9.556264,4.640775,85.802961,8,7,5,3,2,2,4,0,medium,low,bleach
rsp_9ddfb8b96fba8a,P4,SEED P4 PLATE 7; SEED P1 PLATE 11; SEED P5 FREE 11; SPLICE P4 P2 P5 20 0.40 0.00; SPLICE P5 P0 P5 6 0.25 0.10; DRIFT P5 P0 3 0.14; MUTATE P1 0.03 0.02; GRAZE P5 0.12 0.10; SPLICE P2 P3 P2 10 0.25 0.00; MUTATE P1 0.13 0.17; SPLICE P1 P3 P1 20 0.60 0.00; LIMIT P3 52; PULSE P3 PLATE 14 0.06; GRAZE P3 0.22 0.04; DRIFT P5 P2 3 0.04; SPLICE P0 P5 P0 6 0.75 0.10; SPLICE P1 P4 P3 6 0.25 0.05; DRIFT P5 P3 5 0.14; LIMIT P4 36; DRIFT P4 P2 12 0.00; DRIFT P3 P3 12 0.04; GRAZE P1 0.00 0.10; LIMIT P2 26; SPLICE P2 P5 P3 10 0.60 0.00; MUTATE P2 0.03 0.11; LIMIT P1 52,26,ebb,crest,new_moon,0.0,0.0,0.0,0.0,5,7,0,3,3,1,0,4,short,empty,splice
rsp_01da2e8210d9d8,P3,SEED P3 FREE 22; SEED P0 PLATE 15; SEED P1 BRANCH 22; MUTATE P0 0.20 0.11; DRIFT P1 P0 5 0.14; DRIFT P3 P3 3 0.04; DRIFT P1 P3 12 0.00; SETTLE P1 0.10; BLEACH P5 0.09 0.06; DRIFT P3 P3 12 0.09; PULSE P3 BRANCH 7 0.06; SPLICE P1 P0 P1 20 0.75 0.10; BLEACH P5 0.09 0.06; SPLICE P1 P4 P1 6 0.75 0.10; DRIFT P0 P0 5 0.04; SETTLE P4 0.18; SETTLE P3 0.04; GRAZE P4 0.12 0.00; LIMIT P0 36; PULSE P4 PLATE 14 0.20; DRIFT P0 P0 16 0.14; DRIFT P4 P2 5 0.14; BLEACH P3 0.16 0.00; GRAZE P1 0.05 0.18; SETTLE P3 0.10; PULSE P4 BRANCH 10 0.20; SETTLE P3 0.18,27,ebb,lagoon,new_moon,4.132309,57.708547,4.527923,37.76353,7,2,5,2,1,3,3,1,medium,low,pulse
rsp_7801b1a7b02d93,P4,SEED P1 FREE 15; SEED P3 PLATE 11; SEED P5 PLATE 11; DRIFT P5 P5 5 0.14; DRIFT P5 P4 12 0.00; PULSE P0 SILT 10 0.02; BLEACH P5 0.09 0.13; MUTATE P2 0.13 0.06; DRIFT P0 P4 5 0.04; PULSE P3 FREE 10 0.02; GRAZE P3 0.12 0.10; MUTATE P4 0.03 0.17; GRAZE P3 0.12 0.00; SETTLE P3 0.18; DRIFT P3 P5 16 0.09; BLEACH P1 0.00 0.00; DRIFT P5 P0 3 0.14; MUTATE P0 0.13 0.06; GRAZE P5 0.00 0.04; PULSE P0 FREE 7 0.12; DRIFT P5 P1 16 0.04; DRIFT P0 P1 12 0.04; MUTATE P3 0.13 0.02; DRIFT P4 P5 3 0.14; SPLICE P5 P0 P4 10 0.75 0.05; LIMIT P5 26; GRAZE P5 0.22 0.00; DRIFT P1 P0 3 0.04,28,flood,lagoon,full_moon,28.869301,2.72259,48.03833,49.23908,9,1,1,4,4,3,2,1,medium,mid,pulse
